Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,overlap_num,overlap_den,overlap_frac
Variola virus RNA polymerase subunit (gene: E4L),1/46,0.266249363398073,0.700299441918551,3.24464633354964,4.29371172275961,B2M,1.0,46.0,0.021739130434782608
Human enterovirus C118 VP3,1/46,0.266249363398073,0.700025244799554,3.24464633354964,4.29371172275961,B2M,1.0,46.0,0.021739130434782608
Human papillomavirus 154 E1,1/46,0.266249363398073,0.699751262316267,3.24464633354964,4.29371172275961,UBC,1.0,46.0,0.021739130434782608
Human papillomavirus FA75/KI88-03 E7 protein (gene: E7),1/46,0.266249363398073,0.699477494216769,3.24464633354964,4.29371172275961,UBC,1.0,46.0,0.021739130434782608
Human papillomavirus type 108 early protein E2 (gene: E2),1/46,0.266249363398073,0.699203940249535,3.24464633354964,4.29371172275961,B2M,1.0,46.0,0.021739130434782608
Human rhinovirus A20 2C,1/46,0.266249363398073,0.698930600163433,3.24464633354964,4.29371172275961,UBC,1.0,46.0,0.021739130434782608
Human betaherpesvirus 5 membrane protein UL6 (gene: UL6),2/152,0.271045241548587,0.711242202813114,1.96386488609584,2.56376576797359,UBC;B2M,2.0,152.0,0.013157894736842105
Influenza A virus (A/New York/392/2004(H3N2)) neuraminidase (gene: NA),1/47,0.27117681841753,0.711309506122545,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Influenza A virus (A/New York/599/1996(H3N2)) neuraminidase (gene: NA),1/47,0.27117681841753,0.711031759341553,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Influenza A virus (A/New York/602/1996(H3N2)) neuraminidase (gene: NA),1/47,0.27117681841753,0.710754229380842,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Chiba virus full_polyprotein 1..1785 (gene: ORF1),1/47,0.27117681841753,0.710476915986623,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Echovirus E12 polyprotein region 4,1/47,0.27117681841753,0.710199818905505,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Echovirus E21 VP1,1/47,0.27117681841753,0.70992293788449,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Echovirus E27 VP1,1/47,0.27117681841753,0.709646272670973,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Norovirus GII/Hu/HKG/2013/GII.4/CUHK-NS-141 ORF1,1/47,0.27117681841753,0.709369823012745,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Enterovirus B 1D(VP1),1/47,0.27117681841753,0.709093588657989,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/2 full_polyprotein 1..1699,1/47,0.27117681841753,0.708817569355281,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/3 full_polyprotein 1..1699,1/47,0.27117681841753,0.708541764853586,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus GII/Hu/JP/2012/GII.Pe_GII.4_Sydney2012/Fukuyama/5 full_polyprotein 1..1699,1/47,0.27117681841753,0.708266174902262,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus GII/Hu/TW/2012/GII.Pe_GII.4_Sydney2012/Taipei/105 full_polyprotein 1..1699,1/47,0.27117681841753,0.707990799251056,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII-4/CGMH06/2006/TW full_polyprotein 1..1699,1/47,0.27117681841753,0.707715637650103,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII-4/CGMH20/2009/TW full_polyprotein 1..1699,1/47,0.27117681841753,0.707440689849929,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII-4/CGMH21/2010/TW full_polyprotein 1..1699,1/47,0.27117681841753,0.707165955601443,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII.4/Doonside/NSW536I/2011/AU full_polyprotein 1..1699,1/47,0.27117681841753,0.706891434655946,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII.4/Hong Kong/CUHK6080/2012/CHN full_polyprotein 1..1699,1/47,0.27117681841753,0.706617126765121,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII.4/NIHIC17.1/2012/USA protein p48 (gene: POL),1/47,0.27117681841753,0.706343031681038,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII.4/NIHIC35/2013/USA protein p48 (gene: POL),1/47,0.27117681841753,0.706069149156152,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/GII.6/CHDC4073/1984/USA protein p48 (gene: POL),1/47,0.27117681841753,0.705795478943301,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Human T-lymphotropic virus 4 protease (gene: pro),1/47,0.27117681841753,0.705522020795706,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/Norwalk/10078/2009/VNM protein p48 (gene: POL),1/47,0.27117681841753,0.70524877446697,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Norovirus Hu/Norwalk/10116/2009/VNM protein p48 (gene: POL),1/47,0.27117681841753,0.704975739711079,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Human adenovirus 21a fiber protein (gene: L5),1/47,0.27117681841753,0.704702916282398,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Norovirus Hu/Norwalk/10163/2009/VNM protein p48 (gene: POL),1/47,0.27117681841753,0.704430303935674,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Human adenovirus 31 fiber protein (gene: FIber),1/47,0.27117681841753,0.704157902426031,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Norovirus Hu/Norwalk/20044/2009/VNM protein p48 (gene: POL),1/47,0.27117681841753,0.703885711508974,3.17561130517625,4.1441225925081,HSP90AB1,1.0,47.0,0.02127659574468085
Human adenovirus 63 IVa2 protein (gene: IVa2),1/47,0.27117681841753,0.703613730940385,3.17561130517625,4.1441225925081,UBC,1.0,47.0,0.02127659574468085
Human enterovirus C118 VP1,1/47,0.27117681841753,0.703341960476522,3.17561130517625,4.1441225925081,B2M,1.0,47.0,0.02127659574468085
Influenza A virus (A/Hong Kong/1073/99(H9N2)) matrix protein 1 (gene: M1),1/48,0.27607142866879,0.715760480120047,3.10945273631841,4.00216308216171,HSPA8,1.0,48.0,0.020833333333333332
Cowpox virus CrmD or CPXV221 protein (gene: CrmD),1/48,0.27607142866879,0.715484231382062,3.10945273631841,4.00216308216171,B2M,1.0,48.0,0.020833333333333332
Echovirus E14 3D,1/48,0.27607142866879,0.715208195798967,3.10945273631841,4.00216308216171,UBC,1.0,48.0,0.020833333333333332
New Jersey polyomavirus-2013 large T antigen,1/48,0.27607142866879,0.714932373124151,3.10945273631841,4.00216308216171,HSPA8,1.0,48.0,0.020833333333333332
Encephalomyocarditis virus hypothetical protein,1/48,0.27607142866879,0.714656763111381,3.10945273631841,4.00216308216171,B2M,1.0,48.0,0.020833333333333332
Norovirus GII/Hu/JP/2010/GII.P4_GII.4/Shimada/ASC96 full_polyprotein 1..1699,1/48,0.27607142866879,0.714381365514806,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GI.6/Kingston/ACT160D/2010/AU full_polyprotein 1..1788,1/48,0.27607142866879,0.714106180088953,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GII.12/HS206/2010/USA full_polyprotein 1..1701,1/48,0.27607142866879,0.713831206588726,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GII.4/Hong Kong/CUHK3630/2012/CHN full_polyprotein 1..1699,1/48,0.27607142866879,0.713556444769408,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GII.4/Jannali/NSW774M/2011/AU full_polyprotein 1..1699,1/48,0.27607142866879,0.713281894386657,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GII.4/Ohio/7I/2012/USA full_polyprotein 1..1699,1/48,0.27607142866879,0.713007555196509,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/GII/BG1C0282/2011/BGD protein p48 (gene: POL),1/48,0.27607142866879,0.712733426955372,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/Norwalk/10074/2009/VNM protein p48 (gene: POL),1/48,0.27607142866879,0.712459509420032,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Human adenovirus 22 IVa2 (gene: IVa2),1/48,0.27607142866879,0.712185802347646,3.10945273631841,4.00216308216171,UBC,1.0,48.0,0.020833333333333332
Norovirus Hu/Norwalk/10296/2010/VNM protein p48 (gene: POL),1/48,0.27607142866879,0.711912305495746,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Norovirus Hu/Norwalk/20008/2009/VNM protein p48 (gene: POL),1/48,0.27607142866879,0.711639018622235,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Orf virus ORF021 RNA polymerase subunit RPO30,1/48,0.27607142866879,0.711365941485389,3.10945273631841,4.00216308216171,HSP90AB1,1.0,48.0,0.020833333333333332
Human adenovirus 64 IVa2 protein,1/48,0.27607142866879,0.711093073843852,3.10945273631841,4.00216308216171,UBC,1.0,48.0,0.020833333333333332
Human adenovirus D37 pIVa2 (gene: pIVa2),1/48,0.27607142866879,0.710820415456642,3.10945273631841,4.00216308216171,UBC,1.0,48.0,0.020833333333333332
Human papillomavirus 109 E2 protein (gene: E2),1/48,0.27607142866879,0.710547966083144,3.10945273631841,4.00216308216171,B2M,1.0,48.0,0.020833333333333332
Human papillomavirus 111 E7 protein (gene: E7),1/48,0.27607142866879,0.710275725483112,3.10945273631841,4.00216308216171,UBC,1.0,48.0,0.020833333333333332
Human papillomavirus 19 early protein (gene: E2),1/48,0.27607142866879,0.710003693416669,3.10945273631841,4.00216308216171,B2M,1.0,48.0,0.020833333333333332
Human papillomavirus type 115 early protein E2 (gene: E2),1/48,0.27607142866879,0.709731869644304,3.10945273631841,4.00216308216171,B2M,1.0,48.0,0.020833333333333332
Coxsackievirus A17 2C,1/49,0.28093341146581,0.721954786832344,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Echovirus 9 strain Barty VP1,1/49,0.28093341146581,0.721678599079156,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Echovirus E11 3D,1/49,0.28093341146581,0.721402622559432,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Echovirus E14 VP1,1/49,0.28093341146581,0.72112685703093,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Echovirus E2 VP1,1/49,0.28093341146581,0.720851302251782,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Echovirus E6 VP3,1/49,0.28093341146581,0.720575957980487,3.04599451720987,3.86730919160143,B2M,1.0,49.0,0.02040816326530612
Norovirus GII/Hu/JP/2007/GII.P21_GII.21/Kawasaki/YO284 full_polyprotein 1..1699,1/49,0.28093341146581,0.720300823975912,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Enterovirus B97 VP1,1/49,0.28093341146581,0.720025899997295,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Norovirus Hu/GII-4/CGMH27/2010/TW full_polyprotein 1..1699,1/49,0.28093341146581,0.71975118580424,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Norovirus Hu/GII.4/CHDC2094/1974/US full_polyprotein 1..1699,1/49,0.28093341146581,0.719476681156718,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Hepatitis C virus subtype 4m full_polyprotein 1..3006,1/49,0.28093341146581,0.719202385815064,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Norovirus Hu/GII.4/NIHIC2.2/2010/USA protein p48 (gene: POL),1/49,0.28093341146581,0.718928299539982,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Norovirus Hu/GII.4/NIHIC2.3/2010/USA protein p48 (gene: POL),1/49,0.28093341146581,0.718654422092539,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Norovirus Hu/GII.4/Ohio/7G/2012/USA full_polyprotein 1..1699,1/49,0.28093341146581,0.718380753234164,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Norovirus Hu/GII.4/Randwick/NSW882J/2011/AU full_polyprotein 1..1699,1/49,0.28093341146581,0.718107292726652,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Norovirus Hu/Shanghai/SH5/2009/CHN full_polyprotein 1..1699,1/49,0.28093341146581,0.717834040332159,3.04599451720987,3.86730919160143,HSP90AB1,1.0,49.0,0.02040816326530612
Human alphaherpesvirus 1 envelope glycoprotein I (gene: US7),1/49,0.28093341146581,0.717560995813204,3.04599451720987,3.86730919160143,B2M,1.0,49.0,0.02040816326530612
Human alphaherpesvirus 1 membrane protein UL45 (gene: UL45),1/49,0.28093341146581,0.717288158932667,3.04599451720987,3.86730919160143,B2M,1.0,49.0,0.02040816326530612
Human papillomavirus 107 E7 protein (gene: E7),1/49,0.28093341146581,0.717015529453787,3.04599451720987,3.86730919160143,UBC,1.0,49.0,0.02040816326530612
Yaba-like disease virus 123R protein (gene: 123R),2/156,0.280971570692001,0.716840462460785,1.91350937619594,2.42920357191198,PABPC1;B2M,2.0,156.0,0.01282051282051282
Vaccinia virus Ankara 54.4k ankyrin repeat protein f1,4/401,0.282016425276562,0.719232926597841,1.48881527524472,1.88452743377179,HSPA8;HSP90AB1;UBC;RPS3,4.0,401.0,0.00997506234413965
Horsepox virus HSPV201a (ankyrin repeats),4/403,0.285003563323542,0.726575143400754,1.48142661382912,1.85956608407396,HSPA8;HSP90AB1;UBC;RPS3,4.0,403.0,0.009925558312655087
Influenza A virus (A/Korea/426/1968(H2N2)) PB1-F2 protein (gene: PB1-F2),1/50,0.285762982719773,0.728234697898776,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Echovirus 9 strain Hill polyprotein region 4,1/50,0.285762982719773,0.727958432838876,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Echovirus E13 VP1,1/50,0.285762982719773,0.727682377308789,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Echovirus E15 VP1,1/50,0.285762982719773,0.727406531070233,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Echovirus E17 VP2,1/50,0.285762982719773,0.727130893885288,2.98507462686567,3.73908221940098,CFB,1.0,50.0,0.02
Echovirus E17 VP1,1/50,0.285762982719773,0.726855465516392,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Echovirus E29 VP2,1/50,0.285762982719773,0.726580245726345,2.98507462686567,3.73908221940098,CFB,1.0,50.0,0.02
Echovirus E4 3D,1/50,0.285762982719773,0.726305234278303,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Norovirus Hu/GII-4/CGMH11/2006/TW full_polyprotein 1..1699,1/50,0.285762982719773,0.726030430935784,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Norovirus Hu/GII.14/8610/Saga/2008/JPN full_polyprotein 1..1697,1/50,0.285762982719773,0.725755835462661,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Norovirus Hu/GII.4/CHDC3967/1988/US full_polyprotein 1..1699,1/50,0.285762982719773,0.725481447623167,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Norovirus Hu/GII.4/CHDC4871/1977/US full_polyprotein 1..1699,1/50,0.285762982719773,0.725207267181888,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Horsepox virus HSPV153 (Poxvirus A32 protein),1/50,0.285762982719773,0.724933293903769,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Norovirus Hu/GII.4/Ohio/684/USA full_polyprotein 1..1699,1/50,0.285762982719773,0.724659527554107,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Norovirus Hu/GII.4/Rockdale/NSW006D/2009/AU full_polyprotein 1..1699,1/50,0.285762982719773,0.724385967898556,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Human adenovirus 65 pIVa2,1/50,0.285762982719773,0.724112614703123,2.98507462686567,3.73908221940098,UBC,1.0,50.0,0.02
Human betaherpesvirus 5 deoxyuridine triphosphatase (gene: UL72),1/50,0.285762982719773,0.723839467734167,2.98507462686567,3.73908221940098,B2M,1.0,50.0,0.02
Human calicivirus Hu/NLV/GII/MD145-12/1987/US full_polyprotein 1..1699,1/50,0.285762982719773,0.7235665267584,2.98507462686567,3.73908221940098,HSP90AB1,1.0,50.0,0.02
Variola virus EEV membrane glycoprotein (gene: B7R),1/50,0.285762982719773,0.723293791542886,2.98507462686567,3.73908221940098,C3,1.0,50.0,0.02
Human enterovirus 79 1B (VP2),1/50,0.285762982719773,0.72302126185504,2.98507462686567,3.73908221940098,CFB,1.0,50.0,0.02
Human adenovirus 67 E3 CR1-b,2/158,0.285931536142375,0.723175241128454,1.88928773852258,2.36539369154885,UBC;B2M,2.0,158.0,0.012658227848101266
Human gammaherpesvirus 4 BGLF4 protein (gene: BGLF4),4/404,0.286498976214243,0.724337584818765,1.47775971627013,1.8472296678838,UBC;MYH9;B2M;GAPDH,4.0,404.0,0.009900990099009901
Human herpesvirus 4 type 2 BGLF4,4/404,0.286498976214243,0.724064969995724,1.47775971627013,1.8472296678838,UBC;MYH9;B2M;GAPDH,4.0,404.0,0.009900990099009901
Cercopithecine betaherpesvirus 5 membrane protein RL11M (gene: RL11M),2/159,0.288410358790932,0.728621354131342,1.87740542570168,2.33431137910188,UBC;B2M,2.0,159.0,0.012578616352201259
Yaba monkey tumor virus ankyrin-like protein,5/535,0.289215413406311,0.730380406552606,1.39489468545125,1.73048332182372,HSPA8;HSP90AB1;UBC;RPS3;RPS27A,5.0,535.0,0.009345794392523364
Influenza A virus (A/Korea/426/1968(H2N2)) neuraminidase (gene: NA),1/51,0.290560356814941,0.733501051132456,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Lordsdale virus full_polyprotein 1..1699 (gene: orf1),1/51,0.290560356814941,0.733225402484905,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Molluscum contagiosum virus subtype 1 MC095R (gene: MC095R),1/51,0.290560356814941,0.732949960936263,2.92654375182909,3.61704406071107,HSPA8,1.0,51.0,0.0196078431372549
Echovirus E25 VP3,1/51,0.290560356814941,0.732674726253223,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Echovirus E31 VP1,1/51,0.290560356814941,0.732399698202827,2.92654375182909,3.61704406071107,UBC,1.0,51.0,0.0196078431372549
Norovirus GII/Hu/TW/2012/GII.Pe_GII.4_Sydney2012/Taipei/108 full_polyprotein 1..1699,1/51,0.290560356814941,0.73212487655247,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Norovirus GII/Hu/TW/2012/GII.Pe_GII.4_Sydney2012/Taipei/109 full_polyprotein 1..1699,1/51,0.290560356814941,0.731850261069892,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Norovirus Hu/GII.4/CHDC4108/1987/US full_polyprotein 1..1699,1/51,0.290560356814941,0.731575851523184,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Norovirus Hu/GII/10012/2009/VNM protein p48 (gene: POL),1/51,0.290560356814941,0.731301647680784,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Human adenovirus 1 E3 gp19K,1/51,0.290560356814941,0.731027649311477,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Norovirus Hu/GII/Seoul1072/KOR/2010 nonstructural protein,1/51,0.290560356814941,0.730753856184394,2.92654375182909,3.61704406071107,HSP90AB1,1.0,51.0,0.0196078431372549
Human adenovirus 21 fiber protein (gene: L5),1/51,0.290560356814941,0.730480268069013,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Human adenovirus 5 E3 gp19K,1/51,0.290560356814941,0.730206884735154,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Human adenovirus 50 fiber protein (gene: L5),1/51,0.290560356814941,0.729933705952986,2.92654375182909,3.61704406071107,B2M,1.0,51.0,0.0196078431372549
Human adenovirus 68 maturation protein IVA2 (gene: IVa2),1/51,0.290560356814941,0.729660731493019,2.92654375182909,3.61704406071107,UBC,1.0,51.0,0.0196078431372549
Human adenovirus Chiba_E086/2012 pIVa2 (gene: pIVa2),1/51,0.290560356814941,0.729387961126106,2.92654375182909,3.61704406071107,UBC,1.0,51.0,0.0196078431372549
